url,nb_hyperlinks,ratio_intHyperlinks,ratio_extHyperlinks,ratio_nullHyperlinks,nb_extCSS,login_form,favicon,links_in_tags,email_submission_forms,internal_media_count,external_media_count,sfh,nb_iframe,nb_popup_window_count,onmouseover,right click disabled,empty_title,page_depth,
http://16151122.com/,malicious,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,FALSE,FALSE,FALSE,2
https://artraglobal.com.tr/pf/,malicious,3,0,0.3333333333333333,0,0,0,0,0,0,2,0,TRUE,0,0,FALSE,FALSE,FALSE,11
http://195269.com/lander,malicious,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,FALSE,FALSE,FALSE,2
http://easy-bank-psi.vercel.app/,malicious,21,0,0.095238095,0.047619047619047616,0,0,0,0,0,14,0,FALSE,0,0,FALSE,FALSE,FALSE,8
http://1565xx.com/,malicious,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,FALSE,FALSE,FALSE,2
http://instagramhehbejrrhrjrbrirb.blogspot.com/,malicious,0,0,0,0,0,0,0,1,0,0,0,FALSE,0,0,FALSE,FALSE,FALSE,2
http://easybank-sand.vercel.app/,malicious,21,0,0,0,0,0,0,0,0,16,0,FALSE,0,0,FALSE,FALSE,FALSE,7
https://samantarique.github.io/Amazone--clone--ui/,malicious,9,0,0,1,1,0,0,0,0,0,0,FALSE,0,0,FALSE,FALSE,FALSE,6
http://nityanutan.github.io/amazone-clone,malicious,29,0,0,0,2,0,0,0,0,21,0,FALSE,0,0,FALSE,FALSE,FALSE,7
http://gm.121699.xyz/,malicious,5,0,1,0,1,1,0,1,0,1,1,TRUE,0,0,FALSE,FALSE,FALSE,6
http://suryakiranreddy12.github.io/Netflix-Homepage-Clone,malicious,22,0,0,0,1,0,0,0,0,5,0,FALSE,0,0,FALSE,FALSE,TRUE,9
http://gemini-cli-docs.zeabur.app/,malicious,5,0,1,0,1,1,0,1,0,1,1,TRUE,0,0,FALSE,FALSE,FALSE,6
https://vodafone.partner.simo.co/,malicious,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,FALSE,FALSE,TRUE,3
http://vodafone.simo.co/,malicious,0,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,FALSE,FALSE,TRUE,3
http://195927.com/m,malicious,36,0,0.7222222222222222,0,0,0,0,1,0,65,0,FALSE,0,0,FALSE,FALSE,TRUE,10
http://www.facebookstartopup.info/,malicious,6,0.5,0.16666666666666666,0,0,0,0,1,0,4,1,FALSE,0,0,FALSE,FALSE,FALSE,15
http://dazzling-donut-32a2fc.netlify.app/,malicious,17,0,0.8823529411764706,0,1,0,0,0,0,73,0,FALSE,0,0,FALSE,FALSE,FALSE,9
http://tokpocken.top/,malicious,62,0.016129032258064516,0.7096774193548387,0,1,0,0,0,0,37,0,FALSE,0,0,FALSE,FALSE,FALSE,16
http://gxsdjq.com/m/index.html,malicious,53,0,0.22641509433962265,0.018867924528301886,0,0,0,1,0,15,0,FALSE,0,0,FALSE,FALSE,FALSE,8
http://tolk.shorturl.lk/aMvDIt,malicious,28,0,0.32142857142857145,0.25,36,0,1,1,0,2,12,FALSE,1,0,FALSE,FALSE,FALSE,22
http://hilgudey.github.io/Netflix-clone,malicious,16,0,0,0,0,0,0,0,0,1,6,FALSE,0,0,FALSE,FALSE,FALSE,5
http://gemini-balance-j84f.onrender.com/,malicious,5,0,1,0,1,1,0,1,0,1,1,TRUE,0,0,FALSE,FALSE,FALSE,6
https://artraglobal.com.tr/pf/login.php,malicious,3,0,0.3333333333333333,0,0,0,0,0,0,2,0,TRUE,0,0,FALSE,FALSE,FALSE,11
http://gemini-zhu88.zeabur.app/,malicious,5,0,1,0,1,1,0,1,0,1,1,TRUE,0,0,FALSE,FALSE,FALSE,6
